동작방면,노들방면,동작방면,노들방면,,
평일,평일,주말,주말,,
05:38첫,05:32첫,05:38첫,05:32첫,,
여의도중앙보훈병원,동작개화,여의도중앙보훈병원,동작개화,,
5:52,5:42,5:50,5:42,,
염창중앙보훈병원,신논현개화,염창중앙보훈병원,신논현개화,,
-,5:56,-,5:56,,
-,삼전개화,-,삼전개화,,
6:04,6:11,6:02,6:13,,
마곡나루중앙보훈병원,중앙보훈병원개화,마곡나루중앙보훈병원,중앙보훈병원개화,,
6:14,6:26,6:13,6:26,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
6:26,6:39,6:25,6:39,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
6:38,6:52,6:37,6:52,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
6:50,-,6:49,-,,
개화중앙보훈병원,-,개화중앙보훈병원,-,,
6:59,-,7:01,7:04,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,
7:08,7:05,7:13,7:16,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
7:16,7:18,7:25,7:28,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
7:23,7:31,7:37,7:40,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
7:30,7:40,7:49,7:52,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
7:37,7:52,8:01,8:04,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
7:43,-,8:13,8:16,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,
7:50,-,8:25,8:28,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,
7:57,-,8:37,8:40,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,
8:04,8:04,8:49,8:52,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
8:11,8:10,9:01,9:04,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
8:18,8:18,9:13,9:16,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
8:24,8:27,9:25,9:28,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
8:31,8:36,9:37,9:40,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
8:38,8:44,9:48,9:52,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
8:45,8:51,9:59,-,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,-,,
8:52,8:58,10:10,10:04,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
8:59,-,10:21,10:16,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,
9:05,9:05,10:32,10:28,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
9:13,9:12,10:43,10:39,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
9:19,9:19,10:54,10:50,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
9:30,9:26,11:05,11:01,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
9:41,9:32,11:16,11:12,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
9:52,9:39,11:27,11:23,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
-,9:46,11:38,11:34,,
-,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
-,9:53,11:49,11:45,,
-,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
10:03,10:00,-,11:56,,
개화중앙보훈병원,중앙보훈병원개화,-,중앙보훈병원개화,,
10:14,10:07,12:00,12:07,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
10:25,10:13,12:11,12:18,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
10:36,10:20,12:22,12:29,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
10:47,10:27,12:33,12:40,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
10:58,10:35,12:44,12:51,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
-,10:43,12:55,-,,
-,중앙보훈병원개화,개화중앙보훈병원,-,,
-,10:49,13:06,13:02,,
-,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
-,10:56,13:17,13:13,,
-,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
11:09,11:05,13:28,13:24,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
11:20,11:16,13:39,13:35,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
11:31,11:27,13:50,13:46,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
11:42,11:38,-,13:57,,
개화중앙보훈병원,중앙보훈병원개화,-,중앙보훈병원개화,,
11:54,11:49,14:01,14:08,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
12:06,12:00,14:12,14:19,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
12:17,12:11,14:23,14:30,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
12:28,12:22,14:34,14:41,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
12:39,12:33,14:45,14:52,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
12:50,12:44,14:56,-,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,-,,
-,12:55,15:07,15:03,,
-,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
13:01,13:07,15:18,15:14,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
13:12,13:19,15:29,15:25,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
13:23,13:30,15:40,15:36,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
13:34,13:41,15:51,15:47,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
13:45,13:52,-,15:58,,
개화중앙보훈병원,중앙보훈병원개화,-,중앙보훈병원개화,,
13:56,-,16:02,16:09,,
개화중앙보훈병원,-,개화중앙보훈병원,중앙보훈병원개화,,
14:07,14:03,16:13,16:20,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
14:18,14:14,16:24,16:31,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
14:29,14:25,16:35,16:42,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
14:41,14:36,16:46,16:53,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
14:53,14:47,16:57,-,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,-,,
-,14:58,17:08,17:04,,
-,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
15:04,15:09,17:19,17:15,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
15:15,15:20,17:30,17:26,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
15:26,15:31,17:41,17:37,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
15:37,15:42,17:52,17:48,,
개화중앙보훈병원,중앙보훈병원개화,개화중앙보훈병원,중앙보훈병원개화,,
15:48,15:54,-,17:59,,
