"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230601","경인선","간석","6674","6419","20230604",""
"20230601","경인선","부개","10168","9496","20230604",""
"20230601","경인선","소사","9485","9528","20230604",""
"20230601","경인선","구일","17746","21282","20230604",""
"20230601","경인선","인천","4086","3291","20230604",""
"20230601","경인선","동인천","15812","14972","20230604",""
"20230601","경인선","제물포","12615","11921","20230604",""
"20230601","경인선","주안","21529","19530","20230604",""
"20230601","경인선","동암","17777","17667","20230604",""
"20230601","경인선","백운","7728","7459","20230604",""
"20230601","경인선","부평","30649","32750","20230604",""
"20230601","경인선","송내","30921","30745","20230604",""
"20230601","경인선","부천","35583","35481","20230604",""
"20230601","경인선","역곡","33200","32735","20230604",""
"20230601","경인선","오류동","13423","12388","20230604",""
"20230601","경인선","개봉","25458","24656","20230604",""
"20230601","경의선","운천","2","2","20230604",""
"20230601","경의선","임진강","10","12","20230604",""
"20230601","경의선","문산","5429","5528","20230604",""
"20230601","경의선","파주","1870","1395","20230604",""
"20230601","경의선","월롱","2879","2580","20230604",""
"20230601","경의선","금촌","7425","7328","20230604",""
"20230601","경의선","금릉","6019","5770","20230604",""
"20230601","경의선","운정","7988","7536","20230604",""
"20230601","경의선","야당","9274","9374","20230604",""
"20230601","경의선","탄현","8915","8469","20230604",""
"20230601","경의선","일산","11155","10982","20230604",""
"20230601","경의선","풍산","6384","5968","20230604",""
"20230601","경의선","백마","7948","7668","20230604",""
"20230601","경의선","곡산","744","777","20230604",""
"20230601","경의선","능곡","4670","4180","20230604",""
"20230601","경의선","행신","9248","9329","20230604",""
"20230601","경의선","강매","3877","3320","20230604",""
"20230601","경의선","화전","3845","3529","20230604",""
"20230601","경의선","수색","3186","3361","20230604",""
"20230601","경의선","디지털미디어시티","3195","2946","20230604",""
"20230601","경의선","가좌","6717","6473","20230604",""
"20230601","경의선","홍대입구","2023","2375","20230604",""
"20230601","경의선","서강대","2677","2653","20230604",""
"20230601","경의선","공덕","4184","3752","20230604",""
"20230601","경의선","효창공원앞","3875","4202","20230604",""
"20230601","경의선","신촌","1211","1541","20230604",""
"20230601","경원선","소요산","2801","2414","20230604",""
"20230601","경원선","동두천","2961","3069","20230604",""
"20230601","경원선","보산","1625","1434","20230604",""
"20230601","경원선","동두천중앙","3269","3224","20230604",""
"20230601","경원선","지행","7536","7536","20230604",""
"20230601","경원선","덕정","7031","6721","20230604",""
"20230601","경원선","덕계","5181","4543","20230604",""
"20230601","경원선","양주","8797","8144","20230604",""
"20230601","경원선","녹양","5173","4901","20230604",""
"20230601","경원선","가능","7584","7414","20230604",""
"20230601","경원선","의정부","19958","20858","20230604",""
"20230601","경원선","회룡","14406","14448","20230604",""
"20230601","경원선","망월사","10613","10674","20230604",""
"20230601","경원선","도봉산","8558","5754","20230604",""
"20230601","경원선","도봉","6814","6471","20230604",""
"20230601","경원선","방학","11147","10875","20230604",""
"20230601","경원선","녹천","5292","4341","20230604",""
"20230601","경원선","월계","9186","8557","20230604",""
"20230601","경원선","광운대","10295","9752","20230604",""
"20230601","경원선","석계","9043","10064","20230604",""
"20230601","경원선","신이문","9406","8545","20230604",""
"20230601","경원선","외대앞","11694","11534","20230604",""
"20230601","경원선","청량리(서울시립대입구)","17473","17648","20230604",""
"20230601","경원선","왕십리(성동구청)","17812","17794","20230604",""
"20230601","경원선","응봉","2227","1742","20230604",""
"20230601","경원선","옥수","73","51","20230604",""
"20230601","경원선","한남","4813","4476","20230604",""
"20230601","경원선","서빙고","2537","2360","20230604",""
"20230601","경원선","이촌(국립중앙박물관)","4389","3545","20230604",""
"20230601","경부선","광명","4128","3419","20230604",""
"20230601","경부선","서동탄","1635","1489","20230604",""
"20230601","경부선","당정","7681","7361","20230604",""
"20230601","경부선","천안","8715","7262","20230604",""
"20230601","경부선","두정","9894","10022","20230604",""
"20230601","경부선","직산","1025","1012","20230604",""
"20230601","경부선","성환","7988","7316","20230604",""
"20230601","경부선","평택","14459","14620","20230604",""
"20230601","경부선","평택지제","4656","4714","20230604",""
"20230601","경부선","서정리","9728","8696","20230604",""
"20230601","경부선","송탄","4895","4760","20230604",""
"20230601","경부선","진위","1952","1735","20230604",""
"20230601","경부선","오산","11476","11589","20230604",""
"20230601","경부선","오산대","4929","4572","20230604",""
"20230601","경부선","세마","3529","3437","20230604",""
"20230601","경부선","병점","18804","18928","20230604",""
"20230601","경부선","세류","3637","3300","20230604",""
"20230601","경부선","독산","20706","21274","20230604",""
"20230601","경부선","수원","39769","41653","20230604",""
"20230601","경부선","화서","9792","9435","20230604",""
"20230601","경부선","성균관대","17807","17311","20230604",""
"20230601","경부선","의왕","10952","10931","20230604",""
"20230601","경부선","군포","8399","8234","20230604",""
"20230601","경부선","금정","31651","31841","20230604",""
"20230601","경부선","명학","11491","11300","20230604",""
"20230601","경부선","안양","29818","29470","20230604",""
"20230601","경부선","관악","8848","8228","20230604",""
"20230601","경부선","석수","10691","9904","20230604",""
"20230601","경부선","금천구청","13217","13219","20230604",""
"20230601","경부선","가산디지털단지","20056","23644","20230604",""
"20230601","경부선","구로","20479","21077","20230604",""
"20230601","경부선","신길","10321","8652","20230604",""
"20230601","경부선","신도림","4459","4728","20230604",""
"20230601","경부선","영등포","42725","43757","20230604",""
"20230601","경부선","대방","12185","13416","20230604",""
"20230601","경부선","노량진","9360","9219","20230604",""
"20230601","경부선","용산","38918","38938","20230604",""
"20230601","경부선","남영","11753","12459","20230604",""
"20230601","경부선","서울역","8168","2531","20230604",""
"20230601","경강선","여주","2978","2777","20230604",""
"20230601","경강선","세종대왕릉","378","395","20230604",""
"20230601","경강선","부발","2380","2189","20230604",""
"20230601","경강선","이천","2844","3048","20230604",""
"20230601","경강선","신둔도예촌","1868","1728","20230604",""
"20230601","경강선","곤지암","2539","2435","20230604",""
"20230601","경강선","초월","3746","3539","20230604",""
"20230601","경강선","경기광주","9346","8702","20230604",""
"20230601","경강선","삼동","2810","2578","20230604",""
"20230601","경강선","이매","1363","1135","20230604",""
"20230601","경강선","판교","6391","6405","20230604",""
"20230601","9호선2~3단계","중앙보훈병원","13648","12053","20230604",""
"20230601","9호선2~3단계","둔촌오륜","1291","1166","20230604",""
"20230601","9호선2~3단계","올림픽공원(한국체대)","7972","7894","20230604",""
"20230601","9호선2~3단계","한성백제","3163","2824","20230604",""
"20230601","9호선2~3단계","송파나루","5383","5711","20230604",""
"20230601","9호선2~3단계","석촌","9991","9021","20230604",""
"20230601","9호선2~3단계","석촌고분","7306","7117","20230604",""
"20230601","9호선2~3단계","삼전","7874","7407","20230604",""
"20230601","9호선2~3단계","종합운동장","5281","5266","20230604",""
"20230601","9호선2~3단계","봉은사","22294","23539","20230604",""
"20230601","9호선2~3단계","삼성중앙","8739","9372","20230604",""
"20230601","9호선2~3단계","선정릉","11486","12600","20230604",""
"20230601","9호선2~3단계","언주","12089","12417","20230604",""
"20230601","9호선","신논현","32904","31350","20230604",""
"20230601","9호선","사평","4334","4168","20230604",""
"20230601","9호선","고속터미널","15261","18740","20230604",""
"20230601","9호선","신반포","4493","4442","20230604",""
"20230601","9호선","구반포","1170","1236","20230604",""
"20230601","9호선","동작(현충원)","2666","2447","20230604",""
"20230601","9호선","흑석(중앙대입구)","11638","11832","20230604",""
"20230601","9호선","노들","5299","4285","20230604",""
"20230601","9호선","노량진","28222","27546","20230604",""
"20230601","9호선","샛강","7150","7195","20230604",""
"20230601","9호선","여의도","31675","31206","20230604",""
"20230601","9호선","국회의사당","17994","19171","20230604",""
"20230601","9호선","당산","21580","21490","20230604",""
"20230601","9호선","선유도","10031","9517","20230604",""
"20230601","9호선","신목동","5113","4474","20230604",""
"20230601","9호선","염창","19481","19189","20230604",""
"20230601","9호선","등촌","13091","12245","20230604",""
"20230601","9호선","증미","8616","8226","20230604",""
"20230601","9호선","가양","24254","23690","20230604",""
"20230601","9호선","양천향교","11040","11421","20230604",""
"20230601","9호선","마곡나루(서울식물원)","14200","14181","20230604",""
"20230601","9호선","신방화","7537","7363","20230604",""
"20230601","9호선","공항시장","3202","3465","20230604",""
"20230601","9호선","김포공항","7988","11408","20230604",""
"20230601","9호선","개화","3247","2033","20230604",""
"20230601","8호선","남위례","7974","8165","20230604",""
"20230601","8호선","모란","5120","3914","20230604",""
"20230601","8호선","수진","5932","5502","20230604",""
"20230601","8호선","신흥","5606","6015","20230604",""
"20230601","8호선","단대오거리","14354","13704","20230604",""
"20230601","8호선","남한산성입구(성남법원.검찰청)","16763","15407","20230604",""
"20230601","8호선","산성","5885","5924","20230604",""
"20230601","8호선","복정","10664","9045","20230604",""
"20230601","8호선","장지","19127","17736","20230604",""
"20230601","8호선","문정","23804","25032","20230604",""
"20230601","8호선","가락시장","8448","9397","20230604",""
"20230601","8호선","송파","10299","10020","20230604",""
"20230601","8호선","석촌","8304","9503","20230604",""
"20230601","8호선","잠실(송파구청)","15108","18176","20230604",""
"20230601","8호선","몽촌토성(평화의문)","7112","7155","20230604",""
"20230601","8호선","강동구청","11743","12118","20230604",""
"20230601","8호선","천호(풍납토성)","15877","18188","20230604",""
"20230601","8호선","암사","21051","18413","20230604",""
"20230601","7호선","온수(성공회대입구)","12248","11307","20230604",""
"20230601","7호선","천왕","13251","12624","20230604",""
"20230601","7호선","광명사거리","22975","22522","20230604",""
"20230601","7호선","철산","23692","23988","20230604",""
"20230601","7호선","가산디지털단지","49827","50840","20230604",""
"20230601","7호선","남구로","16975","17815","20230604",""
"20230601","7호선","대림(구로구청)","8948","8875","20230604",""
"20230601","7호선","신풍","12416","11674","20230604",""
"20230601","7호선","보라매","7649","8014","20230604",""
"20230601","7호선","신대방삼거리","17059","16094","20230604",""
"20230601","7호선","장승배기","10174","9922","20230604",""
"20230601","7호선","상도","14164","14010","20230604",""
"20230601","7호선","숭실대입구(살피재)","17759","17957","20230604",""
"20230601","7호선","남성","13225","12351","20230604",""
"20230601","7호선","이수","17122","16735","20230604",""
"20230601","7호선","내방","16745","16948","20230604",""
"20230601","7호선","고속터미널","17389","14988","20230604",""
"20230601","7호선","반포","6897","6612","20230604",""
"20230601","7호선","논현","20315","20869","20230604",""
"20230601","7호선","학동","27186","28728","20230604",""
"20230601","7호선","강남구청","18839","20949","20230604",""
"20230601","7호선","청담","22220","24294","20230604",""
"20230601","7호선","뚝섬유원지","10197","9930","20230604",""
"20230601","7호선","건대입구","15471","16008","20230604",""
"20230601","7호선","어린이대공원(세종대)","21209","21671","20230604",""
"20230601","7호선","군자(능동)","16852","13259","20230604",""
"20230601","7호선","중곡","12410","11421","20230604",""
"20230601","7호선","용마산(용마폭포공원)","6740","6526","20230604",""
"20230601","7호선","사가정","18267","18234","20230604",""
"20230601","7호선","면목","17965","17292","20230604",""
"20230601","7호선","상봉(시외버스터미널)","18507","17826","20230604",""
"20230601","7호선","중화","12039","11897","20230604",""
"20230601","7호선","먹골","11211","11208","20230604",""
"20230601","7호선","태릉입구","10971","10302","20230604",""
"20230601","7호선","공릉(서울과학기술대)","13852","13268","20230604",""
"20230601","7호선","하계","20658","19445","20230604",""
"20230601","7호선","중계","16849","15214","20230604",""
"20230601","7호선","노원","21760","23359","20230604",""
"20230601","7호선","마들","14886","14003","20230604",""
"20230601","7호선","수락산","13951","13914","20230604",""
"20230601","7호선","도봉산","10669","12274","20230604",""
"20230601","7호선","장암","3014","1178","20230604",""
"20230601","6호선","봉화산(서울의료원)","10370","9546","20230604",""
"20230601","6호선","화랑대(서울여대입구)","14930","11202","20230604",""
"20230601","6호선","태릉입구","6534","7774","20230604",""
"20230601","6호선","석계","13853","14566","20230604",""
"20230601","6호선","돌곶이","11210","10272","20230604",""
"20230601","6호선","상월곡(한국과학기술연구원)","8005","7642","20230604",""
"20230601","6호선","월곡(동덕여대)","14539","13927","20230604",""
"20230601","6호선","고려대(종암)","10769","10337","20230604",""
"20230601","6호선","안암(고대병원앞)","17041","16969","20230604",""
"20230601","6호선","보문","8874","8070","20230604",""
"20230601","6호선","창신","4136","3563","20230604",""
"20230601","6호선","동묘앞","8528","8839","20230604",""
"20230601","6호선","신당","9378","9755","20230604",""
"20230601","6호선","청구","4303","4265","20230604",""
"20230601","6호선","약수","4052","4078","20230604",""
"20230601","6호선","버티고개","2401","2401","20230604",""
"20230601","6호선","한강진","10713","12384","20230604",""
"20230601","6호선","이태원","11499","11930","20230604",""
"20230601","6호선","녹사평(용산구청)","5305","5205","20230604",""
"20230601","6호선","삼각지","8033","7163","20230604",""
"20230601","6호선","효창공원앞","8760","8270","20230604",""
"20230601","6호선","공덕","21475","20887","20230604",""
"20230601","6호선","대흥(서강대앞)","11130","11490","20230604",""
"20230601","6호선","광흥창(서강)","10567","10176","20230604",""
"20230601","6호선","상수","10622","12161","20230604",""
"20230601","6호선","합정","14485","14428","20230604",""
"20230601","6호선","망원","15260","16251","20230604",""
"20230601","6호선","마포구청","15931","14397","20230604",""
"20230601","6호선","월드컵경기장(성산)","5008","5190","20230604",""
"20230601","6호선","디지털미디어시티","16977","18570","20230604",""
"20230601","6호선","증산(명지대앞)","11258","11442","20230604",""
"20230601","6호선","새절(신사)","14805","13638","20230604",""
"20230601","6호선","구산","8859","6249","20230604",""
"20230601","6호선","연신내","1","0","20230604",""
"20230601","6호선","독바위","3071","3185","20230604",""
"20230601","6호선","불광","4846","4842","20230604",""
"20230601","6호선","역촌","4179","5022","20230604",""
"20230601","6호선","응암","19664","19294","20230604",""
"20230601","5호선","하남검단산","6690","6435","20230604",""
"20230601","5호선","하남시청(덕풍·신장)","8561","8263","20230604",""
"20230601","5호선","하남풍산","4983","4948","20230604",""
"20230601","5호선","미사","18861","19202","20230604",""
"20230601","5호선","강일","6245","5664","20230604",""
"20230601","5호선","마천","8592","7984","20230604",""
"20230601","5호선","거여","11614","11200","20230604",""
"20230601","5호선","개롱","7338","7526","20230604",""
"20230601","5호선","오금","4182","4315","20230604",""
"20230601","5호선","방이","7915","8285","20230604",""
"20230601","5호선","올림픽공원(한국체대)","5368","4544","20230604",""
"20230601","5호선","둔촌동","9553","9525","20230604",""
"20230601","5호선","상일동","16422","15265","20230604",""
"20230601","5호선","고덕","11224","11206","20230604",""
"20230601","5호선","명일","9875","9996","20230604",""
"20230601","5호선","굽은다리(강동구민회관앞)","10452","10012","20230604",""
"20230601","5호선","길동","8742","9007","20230604",""
"20230601","5호선","강동","20303","19460","20230604",""
"20230601","5호선","천호(풍납토성)","19781","20007","20230604",""
"20230601","5호선","광나루(장신대)","15200","13891","20230604",""
"20230601","5호선","아차산(어린이대공원후문)","16367","15776","20230604",""
"20230601","5호선","군자(능동)","12735","14002","20230604",""
"20230601","5호선","장한평","21237","20843","20230604",""
"20230601","5호선","답십리","17545","15851","20230604",""
"20230601","5호선","마장","6615","6239","20230604",""
"20230601","5호선","왕십리(성동구청)","4709","5356","20230604",""
"20230601","5호선","행당","9174","8069","20230604",""
"20230601","5호선","신금호","7133","7467","20230604",""
"20230601","5호선","청구","4384","3985","20230604",""
"20230601","5호선","동대문역사문화공원(DDP)","3427","3965","20230604",""
"20230601","5호선","을지로4가","7168","7536","20230604",""
"20230601","5호선","종로3가","15799","15650","20230604",""
"20230601","5호선","광화문(세종문화회관)","35354","37542","20230604",""
"20230601","5호선","서대문","23374","24047","20230604",""
"20230601","5호선","충정로(경기대입구)","5358","5507","20230604",""
"20230601","5호선","애오개","7670","7608","20230604",""
"20230601","5호선","공덕","16734","17303","20230604",""
"20230601","5호선","마포","16418","16747","20230604",""
"20230601","5호선","여의나루","13965","15256","20230604",""
"20230601","5호선","여의도","31475","33782","20230604",""
"20230601","5호선","신길","5130","5343","20230604",""
"20230601","5호선","영등포시장","11790","12075","20230604",""
"20230601","5호선","영등포구청","4992","5039","20230604",""
"20230601","5호선","양평","8373","8091","20230604",""
"20230601","5호선","오목교(목동운동장앞)","23114","24797","20230604",""
"20230601","5호선","목동","18728","20135","20230604",""
"20230601","5호선","신정(은행정)","15312","12658","20230604",""
"20230601","5호선","까치산","31524","30088","20230604",""
"20230601","5호선","화곡","32446","30378","20230604",""
"20230601","5호선","우장산","16799","16378","20230604",""
"20230601","5호선","발산","24050","24974","20230604",""
"20230601","5호선","마곡","12376","12664","20230604",""
"20230601","5호선","송정","6984","6598","20230604",""
"20230601","5호선","김포공항","8457","7557","20230604",""
"20230601","5호선","개화산","6499","6097","20230604",""
"20230601","5호선","방화","7452","7101","20230604",""
"20230601","4호선","남태령","1515","1394","20230604",""
"20230601","4호선","사당","29132","24837","20230604",""
"20230601","4호선","총신대입구(이수)","20847","22442","20230604",""
"20230601","4호선","동작(현충원)","1804","2049","20230604",""
"20230601","4호선","이촌(국립중앙박물관)","8441","9287","20230604",""
"20230601","4호선","신용산","19910","20816","20230604",""
"20230601","4호선","삼각지","6160","6779","20230604",""
"20230601","4호선","숙대입구(갈월)","17212","16588","20230604",""
"20230601","4호선","서울역","13900","20956","20230604",""
"20230601","4호선","회현(남대문시장)","29990","31528","20230604",""
"20230601","4호선","명동","31767","33834","20230604",""
"20230601","4호선","충무로","35779","36654","20230604",""
"20230601","4호선","동대문역사문화공원(DDP)","18845","16950","20230604",""
"20230601","4호선","동대문","22341","22525","20230604",""
"20230601","4호선","혜화","38582","38416","20230604",""
"20230601","4호선","한성대입구(삼선교)","16558","15611","20230604",""
"20230601","4호선","성신여대입구(돈암)","23772","22365","20230604",""
"20230601","4호선","길음","25275","25753","20230604",""
"20230601","4호선","미아사거리","28904","28611","20230604",""
"20230601","4호선","미아(서울사이버대학)","16848","16335","20230604",""
"20230601","4호선","수유(강북구청)","37521","37468","20230604",""
"20230601","4호선","쌍문","31820","29740","20230604",""
"20230601","4호선","창동","27632","29253","20230604",""
"20230601","4호선","노원","20399","23350","20230604",""
"20230601","4호선","상계","21662","19776","20230604",""
"20230601","4호선","당고개","10672","9290","20230604",""
"20230601","3호선","오금","7488","6792","20230604",""
"20230601","3호선","경찰병원","8174","8319","20230604",""
"20230601","3호선","가락시장","10208","9914","20230604",""
"20230601","3호선","수서","19612","20086","20230604",""
"20230601","3호선","일원","12929","12521","20230604",""
"20230601","3호선","대청","11850","11289","20230604",""
"20230601","3호선","학여울","2285","2252","20230604",""
"20230601","3호선","대치","13081","12961","20230604",""
"20230601","3호선","도곡","6045","5739","20230604",""
"20230601","3호선","매봉","14126","13551","20230604",""
"20230601","3호선","양재(서초구청)","42042","46132","20230604",""
"20230601","3호선","남부터미널(예술의전당)","32176","32555","20230604",""
"20230601","3호선","교대(법원.검찰청)","18849","11546","20230604",""
"20230601","3호선","고속터미널","44533","41375","20230604",""
"20230601","3호선","잠원","5533","5188","20230604",""
"20230601","3호선","신사","29804","31271","20230604",""
"20230601","3호선","압구정","33940","37196","20230604",""
"20230601","3호선","옥수","10068","10193","20230604",""
"20230601","3호선","금호","8975","8274","20230604",""
"20230601","3호선","약수","14662","14132","20230604",""
"20230601","3호선","동대입구","12050","13481","20230604",""
"20230601","3호선","충무로","3","0","20230604",""
"20230601","3호선","을지로3가","12757","12914","20230604",""
"20230601","3호선","종로3가","11734","13634","20230604",""
"20230601","3호선","안국","27190","28295","20230604",""
"20230601","3호선","경복궁(정부서울청사)","27613","27905","20230604",""
"20230601","3호선","독립문","8338","8623","20230604",""
"20230601","3호선","무악재","4942","4786","20230604",""
"20230601","3호선","홍제","20376","19385","20230604",""
"20230601","3호선","녹번","18166","16392","20230604",""
"20230601","3호선","불광","18339","19603","20230604",""
"20230601","3호선","연신내","37954","36184","20230604",""
"20230601","3호선","구파발","23964","23107","20230604",""
"20230601","3호선","지축","7491","7469","20230604",""
"20230601","2호선","용두(동대문구청)","2617","2608","20230604",""
"20230601","2호선","신정네거리","11508","11942","20230604",""
"20230601","2호선","양천구청","8035","8459","20230604",""
"20230601","2호선","도림천","1330","1419","20230604",""
"20230601","2호선","신설동","3755","3648","20230604",""
"20230601","2호선","신답","1901","2136","20230604",""
"20230601","2호선","용답","3261","3391","20230604",""
"20230601","2호선","충정로(경기대입구)","11366","12246","20230604",""
"20230601","2호선","아현","12769","11841","20230604",""
"20230601","2호선","이대","19860","21834","20230604",""
"20230601","2호선","신촌","41902","40081","20230604",""
"20230601","2호선","홍대입구","64608","68937","20230604",""
